country,specification_id,p,d,q,diagnostic,lag,value,threshold,flagged
Austria,arima_p0_d1_q0,0,1,0,residual_acf,39,-0.254168634883233,0.05,True
Austria,arima_p0_d1_q0,0,1,0,residual_acf,40,-0.3090147603566418,0.05,True
Austria,arima_p0_d1_q0,0,1,0,residual_acf,41,-0.3360328391105973,0.05,True
Austria,arima_p0_d1_q0,0,1,0,residual_acf,42,-0.29956958794629207,0.05,True
Austria,arima_p0_d1_q0,0,1,0,residual_acf,43,-0.1787609637775133,0.05,True
Austria,arima_p0_d1_q0,0,1,0,residual_acf,44,-0.01724164314523274,0.05,False
Austria,arima_p0_d1_q0,0,1,0,residual_acf,45,0.14799981899523837,0.05,True
Austria,arima_p0_d1_q0,0,1,0,residual_acf,46,0.397274902292079,0.05,True
Austria,arima_p0_d1_q0,0,1,0,residual_acf,47,0.6422796443542982,0.05,True
Austria,arima_p0_d1_q0,0,1,0,residual_acf,48,0.8174545292580876,0.05,True
Austria,arima_p0_d1_q0,0,1,0,ljung_box_statistic,24,110305.57410411908,0.01,True
Austria,arima_p0_d1_q0,0,1,0,ljung_box_pvalue,24,0.0,0.01,True
Austria,arima_p0_d1_q0,0,1,0,ljung_box_statistic,48,207872.01407052792,0.01,True
Austria,arima_p0_d1_q0,0,1,0,ljung_box_pvalue,48,0.0,0.01,True
Austria,arima_p1_d1_q0,1,1,0,residual_acf,1,0.24624763372553984,0.05,True
Austria,arima_p1_d1_q0,1,1,0,residual_acf,2,0.02389608185375804,0.05,False
Austria,arima_p1_d1_q0,1,1,0,residual_acf,3,-0.1936016234873793,0.05,True
Austria,arima_p1_d1_q0,1,1,0,residual_acf,4,-0.048416788068711525,0.05,False
Austria,arima_p1_d1_q0,1,1,0,residual_acf,5,-0.10647183057251274,0.05,True
Austria,arima_p1_d1_q0,1,1,0,residual_acf,6,-0.19368241932775038,0.05,True
Austria,arima_p1_d1_q0,1,1,0,residual_acf,7,-0.14344415345063732,0.05,True
Austria,arima_p1_d1_q0,1,1,0,residual_acf,8,-0.0884851484252073,0.05,True
Austria,arima_p1_d1_q0,1,1,0,residual_acf,9,-0.055600784385961007,0.05,True
Austria,arima_p1_d1_q0,1,1,0,residual_acf,10,-0.12934600079188951,0.05,True
Austria,arima_p1_d1_q0,1,1,0,residual_acf,11,0.14975590237315964,0.05,True
Austria,arima_p1_d1_q0,1,1,0,residual_acf,12,0.13361344983249746,0.05,True
Austria,arima_p1_d1_q0,1,1,0,residual_acf,13,0.14596523237106704,0.05,True
Austria,arima_p1_d1_q0,1,1,0,residual_acf,14,-0.13705464188709235,0.05,True
Austria,arima_p1_d1_q0,1,1,0,residual_acf,15,-0.06806623912744063,0.05,True
Austria,arima_p1_d1_q0,1,1,0,residual_acf,16,-0.10042678285687015,0.05,True
Austria,arima_p1_d1_q0,1,1,0,residual_acf,17,-0.15289111105918682,0.05,True
Austria,arima_p1_d1_q0,1,1,0,residual_acf,18,-0.189534074260651,0.05,True
Austria,arima_p1_d1_q0,1,1,0,residual_acf,19,-0.09527924882505197,0.05,True
Austria,arima_p1_d1_q0,1,1,0,residual_acf,20,-0.02147772106082387,0.05,False
Austria,arima_p1_d1_q0,1,1,0,residual_acf,21,-0.1558490168828667,0.05,True
Austria,arima_p1_d1_q0,1,1,0,residual_acf,22,0.041352455429826795,0.05,False
Austria,arima_p1_d1_q0,1,1,0,residual_acf,23,0.2403727448787505,0.05,True
Austria,arima_p1_d1_q0,1,1,0,residual_acf,24,0.8148495604718476,0.05,True
Austria,arima_p1_d1_q0,1,1,0,residual_acf,25,0.2434731656264542,0.05,True
Austria,arima_p1_d1_q0,1,1,0,residual_acf,26,0.050051022960593085,0.05,True
Austria,arima_p1_d1_q0,1,1,0,residual_acf,27,-0.15646672139328882,0.05,True
Austria,arima_p1_d1_q0,1,1,0,residual_acf,28,-0.03170902700252271,0.05,False
Austria,arima_p1_d1_q0,1,1,0,residual_acf,29,-0.10530300744864932,0.05,True
Austria,arima_p1_d1_q0,1,1,0,residual_acf,30,-0.19676971224541903,0.05,True
Austria,arima_p1_d1_q0,1,1,0,residual_acf,31,-0.15504732044757158,0.05,True
Austria,arima_p1_d1_q0,1,1,0,residual_acf,32,-0.08065283023651984,0.05,True
Austria,arima_p1_d1_q0,1,1,0,residual_acf,33,-0.04510064047111888,0.05,False
Austria,arima_p1_d1_q0,1,1,0,residual_acf,34,-0.11540163936085283,0.05,True
Austria,arima_p1_d1_q0,1,1,0,residual_acf,35,0.14376661110843408,0.05,True
Austria,arima_p1_d1_q0,1,1,0,residual_acf,36,0.11606688591800209,0.05,True
Austria,arima_p1_d1_q0,1,1,0,residual_acf,37,0.13793262181964985,0.05,True
Austria,arima_p1_d1_q0,1,1,0,residual_acf,38,-0.1279636382274256,0.05,True
Austria,arima_p1_d1_q0,1,1,0,residual_acf,39,-0.049487550190330326,0.05,False
Austria,arima_p1_d1_q0,1,1,0,residual_acf,40,-0.09222129658057371,0.05,True
Austria,arima_p1_d1_q0,1,1,0,residual_acf,41,-0.16023019125604487,0.05,True
Austria,arima_p1_d1_q0,1,1,0,residual_acf,42,-0.1929293931994039,0.05,True
Austria,arima_p1_d1_q0,1,1,0,residual_acf,43,-0.09783016941449889,0.05,True
Austria,arima_p1_d1_q0,1,1,0,residual_acf,44,-0.009113049701581515,0.05,False
Austria,arima_p1_d1_q0,1,1,0,residual_acf,45,-0.131342040842938,0.05,True
Austria,arima_p1_d1_q0,1,1,0,residual_acf,46,0.06184526050700602,0.05,True
Austria,arima_p1_d1_q0,1,1,0,residual_acf,47,0.2133199420008697,0.05,True
Austria,arima_p1_d1_q0,1,1,0,residual_acf,48,0.7414675377560753,0.05,True
Austria,arima_p1_d1_q0,1,1,0,ljung_box_statistic,24,38910.60013685941,0.01,True
Austria,arima_p1_d1_q0,1,1,0,ljung_box_pvalue,24,0.0,0.01,True
Austria,arima_p1_d1_q0,1,1,0,ljung_box_statistic,48,72324.39531451036,0.01,True
Austria,arima_p1_d1_q0,1,1,0,ljung_box_pvalue,48,0.0,0.01,True
Austria,arima_p0_d1_q1,0,1,1,residual_acf,1,0.33022517848129485,0.05,True
Austria,arima_p0_d1_q1,0,1,1,residual_acf,2,0.44217542419883465,0.05,True
Austria,arima_p0_d1_q1,0,1,1,residual_acf,3,-0.03958373581344918,0.05,False
Austria,arima_p0_d1_q1,0,1,1,residual_acf,4,0.05150267774667926,0.05,True
Austria,arima_p0_d1_q1,0,1,1,residual_acf,5,-0.17904182309450006,0.05,True
Austria,arima_p0_d1_q1,0,1,1,residual_acf,6,-0.21117388334496143,0.05,True
Austria,arima_p0_d1_q1,0,1,1,residual_acf,7,-0.22867956168622228,0.05,True
Austria,arima_p0_d1_q1,0,1,1,residual_acf,8,-0.23645128784034503,0.05,True
Austria,arima_p0_d1_q1,0,1,1,residual_acf,9,-0.12527164535223334,0.05,True
Austria,arima_p0_d1_q1,0,1,1,residual_acf,10,-0.20986643435885424,0.05,True
Austria,arima_p0_d1_q1,0,1,1,residual_acf,11,0.047642407222604315,0.05,False
Austria,arima_p0_d1_q1,0,1,1,residual_acf,12,-0.08294774670572658,0.05,True
Austria,arima_p0_d1_q1,0,1,1,residual_acf,13,0.04170217823430215,0.05,False
Austria,arima_p0_d1_q1,0,1,1,residual_acf,14,-0.2211119881292629,0.05,True
Austria,arima_p0_d1_q1,0,1,1,residual_acf,15,-0.13901888857522132,0.05,True
Austria,arima_p0_d1_q1,0,1,1,residual_acf,16,-0.2505755103413513,0.05,True
Austria,arima_p0_d1_q1,0,1,1,residual_acf,17,-0.23500272388514584,0.05,True
Austria,arima_p0_d1_q1,0,1,1,residual_acf,18,-0.21462455806084146,0.05,True
Austria,arima_p0_d1_q1,0,1,1,residual_acf,19,-0.164576570664517,0.05,True
Austria,arima_p0_d1_q1,0,1,1,residual_acf,20,0.049264694827284725,0.05,False
Austria,arima_p0_d1_q1,0,1,1,residual_acf,21,-0.013783873085318775,0.05,False
Austria,arima_p0_d1_q1,0,1,1,residual_acf,22,0.39288069573415546,0.05,True
Austria,arima_p0_d1_q1,0,1,1,residual_acf,23,0.32725416617469727,0.05,True
Austria,arima_p0_d1_q1,0,1,1,residual_acf,24,0.8471080497934811,0.05,True
Austria,arima_p0_d1_q1,0,1,1,residual_acf,25,0.32826568616299256,0.05,True
Austria,arima_p0_d1_q1,0,1,1,residual_acf,26,0.39672995072280626,0.05,True
Austria,arima_p0_d1_q1,0,1,1,residual_acf,27,-0.015503089056326814,0.05,False
Austria,arima_p0_d1_q1,0,1,1,residual_acf,28,0.0454871246698568,0.05,False
Austria,arima_p0_d1_q1,0,1,1,residual_acf,29,-0.1690171361873432,0.05,True
Austria,arima_p0_d1_q1,0,1,1,residual_acf,30,-0.21106143590522874,0.05,True
Austria,arima_p0_d1_q1,0,1,1,residual_acf,31,-0.2285564020784601,0.05,True
Austria,arima_p0_d1_q1,0,1,1,residual_acf,32,-0.2263948708137036,0.05,True
Austria,arima_p0_d1_q1,0,1,1,residual_acf,33,-0.11774584751094291,0.05,True
Austria,arima_p0_d1_q1,0,1,1,residual_acf,34,-0.19768247124776694,0.05,True
Austria,arima_p0_d1_q1,0,1,1,residual_acf,35,0.047615397429322706,0.05,False
Austria,arima_p0_d1_q1,0,1,1,residual_acf,36,-0.08498731684944191,0.05,True
Austria,arima_p0_d1_q1,0,1,1,residual_acf,37,0.042420916501255124,0.05,False
Austria,arima_p0_d1_q1,0,1,1,residual_acf,38,-0.2108525907836847,0.05,True
Austria,arima_p0_d1_q1,0,1,1,residual_acf,39,-0.1253751431364272,0.05,True
Austria,arima_p0_d1_q1,0,1,1,residual_acf,40,-0.23847736959778598,0.05,True
Austria,arima_p0_d1_q1,0,1,1,residual_acf,41,-0.23286974158610377,0.05,True
Austria,arima_p0_d1_q1,0,1,1,residual_acf,42,-0.20890572934808146,0.05,True
Austria,arima_p0_d1_q1,0,1,1,residual_acf,43,-0.16317259779969664,0.05,True
Austria,arima_p0_d1_q1,0,1,1,residual_acf,44,0.05664276699563202,0.05,True
Austria,arima_p0_d1_q1,0,1,1,residual_acf,45,-0.009759231957500355,0.05,False
Austria,arima_p0_d1_q1,0,1,1,residual_acf,46,0.3857472829509507,0.05,True
Austria,arima_p0_d1_q1,0,1,1,residual_acf,47,0.2973313040622563,0.05,True
Austria,arima_p0_d1_q1,0,1,1,residual_acf,48,0.792129514642311,0.05,True
Austria,arima_p0_d1_q1,0,1,1,ljung_box_statistic,24,63291.454047812054,0.01,True
Austria,arima_p0_d1_q1,0,1,1,ljung_box_pvalue,24,0.0,0.01,True
Austria,arima_p0_d1_q1,0,1,1,ljung_box_statistic,48,120048.8694384069,0.01,True
Austria,arima_p0_d1_q1,0,1,1,ljung_box_pvalue,48,0.0,0.01,True
Austria,arima_p1_d1_q1,1,1,1,residual_acf,1,0.04742950107518906,0.05,False
Austria,arima_p1_d1_q1,1,1,1,residual_acf,2,0.12265549301894191,0.05,True
Austria,arima_p1_d1_q1,1,1,1,residual_acf,3,-0.18260974204177013,0.05,True
Austria,arima_p1_d1_q1,1,1,1,residual_acf,4,0.019867076042783958,0.05,False
Austria,arima_p1_d1_q1,1,1,1,residual_acf,5,-0.08549315211030217,0.05,True
Austria,arima_p1_d1_q1,1,1,1,residual_acf,6,-0.16576854815569128,0.05,True
Austria,arima_p1_d1_q1,1,1,1,residual_acf,7,-0.11108501281115601,0.05,True
Austria,arima_p1_d1_q1,1,1,1,residual_acf,8,-0.09089882368699483,0.05,True
Austria,arima_p1_d1_q1,1,1,1,residual_acf,9,-0.019800745595471198,0.05,False
Austria,arima_p1_d1_q1,1,1,1,residual_acf,10,-0.17597958094753233,0.05,True
Austria,arima_p1_d1_q1,1,1,1,residual_acf,11,0.15626551152103768,0.05,True
Austria,arima_p1_d1_q1,1,1,1,residual_acf,12,0.03323152542490379,0.05,False
Austria,arima_p1_d1_q1,1,1,1,residual_acf,13,0.15309857142332042,0.05,True
Austria,arima_p1_d1_q1,1,1,1,residual_acf,14,-0.18165928357102773,0.05,True
Austria,arima_p1_d1_q1,1,1,1,residual_acf,15,-0.03011018385179471,0.05,False
Austria,arima_p1_d1_q1,1,1,1,residual_acf,16,-0.09915629528468664,0.05,True
Austria,arima_p1_d1_q1,1,1,1,residual_acf,17,-0.12002997372622606,0.05,True
Austria,arima_p1_d1_q1,1,1,1,residual_acf,18,-0.1614191207515185,0.05,True
Austria,arima_p1_d1_q1,1,1,1,residual_acf,19,-0.07958299403151275,0.05,True
Austria,arima_p1_d1_q1,1,1,1,residual_acf,20,0.035980896149717743,0.05,False
Austria,arima_p1_d1_q1,1,1,1,residual_acf,21,-0.15207382133239655,0.05,True
Austria,arima_p1_d1_q1,1,1,1,residual_acf,22,0.11674830988822672,0.05,True
Austria,arima_p1_d1_q1,1,1,1,residual_acf,23,0.08239603655565042,0.05,True
Austria,arima_p1_d1_q1,1,1,1,residual_acf,24,0.8025993067860814,0.05,True
Austria,arima_p1_d1_q1,1,1,1,residual_acf,25,0.08345608363744003,0.05,True
Austria,arima_p1_d1_q1,1,1,1,residual_acf,26,0.12464242554850699,0.05,True
Austria,arima_p1_d1_q1,1,1,1,residual_acf,27,-0.15280379152955736,0.05,True
Austria,arima_p1_d1_q1,1,1,1,residual_acf,28,0.02813733947401951,0.05,False
Austria,arima_p1_d1_q1,1,1,1,residual_acf,29,-0.08599006137893657,0.05,True
Austria,arima_p1_d1_q1,1,1,1,residual_acf,30,-0.1646336432768321,0.05,True
Austria,arima_p1_d1_q1,1,1,1,residual_acf,31,-0.12350434715200839,0.05,True
Austria,arima_p1_d1_q1,1,1,1,residual_acf,32,-0.08063395969494964,0.05,True
Austria,arima_p1_d1_q1,1,1,1,residual_acf,33,-0.014696774471636963,0.05,False
Austria,arima_p1_d1_q1,1,1,1,residual_acf,34,-0.16205034729812623,0.05,True
Austria,arima_p1_d1_q1,1,1,1,residual_acf,35,0.15134883925286544,0.05,True
Austria,arima_p1_d1_q1,1,1,1,residual_acf,36,0.020279665433206143,0.05,False
Austria,arima_p1_d1_q1,1,1,1,residual_acf,37,0.14805593826321567,0.05,True
Austria,arima_p1_d1_q1,1,1,1,residual_acf,38,-0.17433978187561358,0.05,True
Austria,arima_p1_d1_q1,1,1,1,residual_acf,39,-0.014840238877856354,0.05,False
Austria,arima_p1_d1_q1,1,1,1,residual_acf,40,-0.0917738034037372,0.05,True
Austria,arima_p1_d1_q1,1,1,1,residual_acf,41,-0.12725588756211006,0.05,True
Austria,arima_p1_d1_q1,1,1,1,residual_acf,42,-0.16072388210554217,0.05,True
Austria,arima_p1_d1_q1,1,1,1,residual_acf,43,-0.08338509171562238,0.05,True
Austria,arima_p1_d1_q1,1,1,1,residual_acf,44,0.044969279286877044,0.05,False
Austria,arima_p1_d1_q1,1,1,1,residual_acf,45,-0.1366475428920628,0.05,True
Austria,arima_p1_d1_q1,1,1,1,residual_acf,46,0.13309982355464017,0.05,True
Austria,arima_p1_d1_q1,1,1,1,residual_acf,47,0.06403347529018784,0.05,True
Austria,arima_p1_d1_q1,1,1,1,residual_acf,48,0.7384978662452497,0.05,True
Austria,arima_p1_d1_q1,1,1,1,ljung_box_statistic,24,33880.04656186571,0.01,True
Austria,arima_p1_d1_q1,1,1,1,ljung_box_pvalue,24,0.0,0.01,True
Austria,arima_p1_d1_q1,1,1,1,ljung_box_statistic,48,63720.997890637125,0.01,True
Austria,arima_p1_d1_q1,1,1,1,ljung_box_pvalue,48,0.0,0.01,True
Austria,arima_p2_d1_q0,2,1,0,residual_acf,1,-0.04734160764119824,0.05,False
Austria,arima_p2_d1_q0,2,1,0,residual_acf,2,0.11467019104452979,0.05,True
Austria,arima_p2_d1_q0,2,1,0,residual_acf,3,-0.1384484784972389,0.05,True
Austria,arima_p2_d1_q0,2,1,0,residual_acf,4,0.08591245385214923,0.05,True
Austria,arima_p2_d1_q0,2,1,0,residual_acf,5,-0.039219593983811765,0.05,False
Austria,arima_p2_d1_q0,2,1,0,residual_acf,6,-0.1496360958472524,0.05,True
Austria,arima_p2_d1_q0,2,1,0,residual_acf,7,-0.09282028779064815,0.05,True
Austria,arima_p2_d1_q0,2,1,0,residual_acf,8,-0.07194333403384834,0.05,True
Austria,arima_p2_d1_q0,2,1,0,residual_acf,9,-0.017123529214668105,0.05,False
Austria,arima_p2_d1_q0,2,1,0,residual_acf,10,-0.22001908617130583,0.05,True
Austria,arima_p2_d1_q0,2,1,0,residual_acf,11,0.1257914490014104,0.05,True
Austria,arima_p2_d1_q0,2,1,0,residual_acf,12,-0.01951623575141926,0.05,False
Austria,arima_p2_d1_q0,2,1,0,residual_acf,13,0.12353521969617874,0.05,True
Austria,arima_p2_d1_q0,2,1,0,residual_acf,14,-0.22385734179991,0.05,True
Austria,arima_p2_d1_q0,2,1,0,residual_acf,15,-0.025005233494961955,0.05,False
Austria,arima_p2_d1_q0,2,1,0,residual_acf,16,-0.07779951923979186,0.05,True
Austria,arima_p2_d1_q0,2,1,0,residual_acf,17,-0.10121330818260935,0.05,True
Austria,arima_p2_d1_q0,2,1,0,residual_acf,18,-0.1464636352425643,0.05,True
Austria,arima_p2_d1_q0,2,1,0,residual_acf,19,-0.04080654517227854,0.05,False
Austria,arima_p2_d1_q0,2,1,0,residual_acf,20,0.09200869428691269,0.05,True
Austria,arima_p2_d1_q0,2,1,0,residual_acf,21,-0.12248910308241373,0.05,True
Austria,arima_p2_d1_q0,2,1,0,residual_acf,22,0.10859969427920378,0.05,True
Austria,arima_p2_d1_q0,2,1,0,residual_acf,23,0.007312276373803449,0.05,False
Austria,arima_p2_d1_q0,2,1,0,residual_acf,24,0.7930176786891332,0.05,True
Austria,arima_p2_d1_q0,2,1,0,residual_acf,25,0.006794620522904275,0.05,False
Austria,arima_p2_d1_q0,2,1,0,residual_acf,26,0.11655418967983343,0.05,True
Austria,arima_p2_d1_q0,2,1,0,residual_acf,27,-0.12268564984077077,0.05,True
Austria,arima_p2_d1_q0,2,1,0,residual_acf,28,0.08584967377367012,0.05,True
Austria,arima_p2_d1_q0,2,1,0,residual_acf,29,-0.04308250662829775,0.05,False
Austria,arima_p2_d1_q0,2,1,0,residual_acf,30,-0.1467067207164898,0.05,True
Austria,arima_p2_d1_q0,2,1,0,residual_acf,31,-0.10536766886649757,0.05,True
Austria,arima_p2_d1_q0,2,1,0,residual_acf,32,-0.06106473352261615,0.05,True
Austria,arima_p2_d1_q0,2,1,0,residual_acf,33,-0.01371705075730061,0.05,False
Austria,arima_p2_d1_q0,2,1,0,residual_acf,34,-0.20547155192978214,0.05,True
Austria,arima_p2_d1_q0,2,1,0,residual_acf,35,0.12262368178176247,0.05,True
Austria,arima_p2_d1_q0,2,1,0,residual_acf,36,-0.030204890271719406,0.05,False
Austria,arima_p2_d1_q0,2,1,0,residual_acf,37,0.12066564066925019,0.05,True
Austria,arima_p2_d1_q0,2,1,0,residual_acf,38,-0.2166339336989956,0.05,True
Austria,arima_p2_d1_q0,2,1,0,residual_acf,39,-0.010366574894987048,0.05,False
Austria,arima_p2_d1_q0,2,1,0,residual_acf,40,-0.07127329562720526,0.05,True
Austria,arima_p2_d1_q0,2,1,0,residual_acf,41,-0.10854907568883838,0.05,True
Austria,arima_p2_d1_q0,2,1,0,residual_acf,42,-0.14356028594186618,0.05,True
Austria,arima_p2_d1_q0,2,1,0,residual_acf,43,-0.04605846637586668,0.05,False
Austria,arima_p2_d1_q0,2,1,0,residual_acf,44,0.09556114296117837,0.05,True
Austria,arima_p2_d1_q0,2,1,0,residual_acf,45,-0.11349428990384011,0.05,True
Austria,arima_p2_d1_q0,2,1,0,residual_acf,46,0.12585311113795844,0.05,True
Austria,arima_p2_d1_q0,2,1,0,residual_acf,47,-0.005606749862810778,0.05,False
Austria,arima_p2_d1_q0,2,1,0,residual_acf,48,0.7318402455873316,0.05,True
Austria,arima_p2_d1_q0,2,1,0,ljung_box_statistic,24,32052.8734101174,0.01,True
Austria,arima_p2_d1_q0,2,1,0,ljung_box_pvalue,24,0.0,0.01,True
Austria,arima_p2_d1_q0,2,1,0,ljung_box_statistic,48,60377.2847008026,0.01,True
Austria,arima_p2_d1_q0,2,1,0,ljung_box_pvalue,48,0.0,0.01,True
Austria,arima_p0_d1_q2,0,1,2,residual_acf,1,0.13058497341637162,0.05,True
Austria,arima_p0_d1_q2,0,1,2,residual_acf,2,0.13089665983570287,0.05,True
Austria,arima_p0_d1_q2,0,1,2,residual_acf,3,0.12940982344177704,0.05,True
Austria,arima_p0_d1_q2,0,1,2,residual_acf,4,-0.08551710794416893,0.05,True
Austria,arima_p0_d1_q2,0,1,2,residual_acf,5,-0.06188583804287689,0.05,True
Austria,arima_p0_d1_q2,0,1,2,residual_acf,6,-0.15004583031846314,0.05,True
Austria,arima_p0_d1_q2,0,1,2,residual_acf,7,-0.2167850170093187,0.05,True
Austria,arima_p0_d1_q2,0,1,2,residual_acf,8,-0.08504135093442748,0.05,True
Austria,arima_p0_d1_q2,0,1,2,residual_acf,9,-0.09424670475191572,0.05,True
Austria,arima_p0_d1_q2,0,1,2,residual_acf,10,-0.1851135186136669,0.05,True
Austria,arima_p0_d1_q2,0,1,2,residual_acf,11,0.059552510713991265,0.05,True
Austria,arima_p0_d1_q2,0,1,2,residual_acf,12,-0.0120340563803679,0.05,False
Austria,arima_p0_d1_q2,0,1,2,residual_acf,13,0.04881467274969269,0.05,False
Austria,arima_p0_d1_q2,0,1,2,residual_acf,14,-0.1831584585604697,0.05,True
Austria,arima_p0_d1_q2,0,1,2,residual_acf,15,-0.10910625093879188,0.05,True
Austria,arima_p0_d1_q2,0,1,2,residual_acf,16,-0.101407767062487,0.05,True
Austria,arima_p0_d1_q2,0,1,2,residual_acf,17,-0.20534164705330396,0.05,True
Austria,arima_p0_d1_q2,0,1,2,residual_acf,18,-0.1653633458972783,0.05,True
Austria,arima_p0_d1_q2,0,1,2,residual_acf,19,-0.06323936739839342,0.05,True
Austria,arima_p0_d1_q2,0,1,2,residual_acf,20,-0.03657487273928515,0.05,False
Austria,arima_p0_d1_q2,0,1,2,residual_acf,21,0.08239194922771977,0.05,True
Austria,arima_p0_d1_q2,0,1,2,residual_acf,22,0.13955902839069173,0.05,True
Austria,arima_p0_d1_q2,0,1,2,residual_acf,23,0.17345012504408838,0.05,True
Austria,arima_p0_d1_q2,0,1,2,residual_acf,24,0.7916227748717324,0.05,True
Austria,arima_p0_d1_q2,0,1,2,residual_acf,25,0.16790858210103768,0.05,True
Austria,arima_p0_d1_q2,0,1,2,residual_acf,26,0.15034535561026977,0.05,True
Austria,arima_p0_d1_q2,0,1,2,residual_acf,27,0.08100299859586689,0.05,True
Austria,arima_p0_d1_q2,0,1,2,residual_acf,28,-0.04699836848526628,0.05,False
Austria,arima_p0_d1_q2,0,1,2,residual_acf,29,-0.05929527070209449,0.05,True
Austria,arima_p0_d1_q2,0,1,2,residual_acf,30,-0.16659885266762617,0.05,True
Austria,arima_p0_d1_q2,0,1,2,residual_acf,31,-0.20566039093900812,0.05,True
Austria,arima_p0_d1_q2,0,1,2,residual_acf,32,-0.0788743657244528,0.05,True
Austria,arima_p0_d1_q2,0,1,2,residual_acf,33,-0.09582367060940544,0.05,True
Austria,arima_p0_d1_q2,0,1,2,residual_acf,34,-0.16677608655081982,0.05,True
Austria,arima_p0_d1_q2,0,1,2,residual_acf,35,0.05711416389318031,0.05,True
Austria,arima_p0_d1_q2,0,1,2,residual_acf,36,-0.02120148326614093,0.05,False
Austria,arima_p0_d1_q2,0,1,2,residual_acf,37,0.053391914511254454,0.05,True
Austria,arima_p0_d1_q2,0,1,2,residual_acf,38,-0.1787752853464811,0.05,True
Austria,arima_p0_d1_q2,0,1,2,residual_acf,39,-0.09607481378917783,0.05,True
Austria,arima_p0_d1_q2,0,1,2,residual_acf,40,-0.09191176546070588,0.05,True
Austria,arima_p0_d1_q2,0,1,2,residual_acf,41,-0.20760695627847497,0.05,True
Austria,arima_p0_d1_q2,0,1,2,residual_acf,42,-0.16294369848222062,0.05,True
Austria,arima_p0_d1_q2,0,1,2,residual_acf,43,-0.06059874158713149,0.05,True
Austria,arima_p0_d1_q2,0,1,2,residual_acf,44,-0.030032908434632452,0.05,False
Austria,arima_p0_d1_q2,0,1,2,residual_acf,45,0.07915465180689067,0.05,True
Austria,arima_p0_d1_q2,0,1,2,residual_acf,46,0.14919853407997793,0.05,True
Austria,arima_p0_d1_q2,0,1,2,residual_acf,47,0.15797977592871182,0.05,True
Austria,arima_p0_d1_q2,0,1,2,residual_acf,48,0.7278707087899083,0.05,True
Austria,arima_p0_d1_q2,0,1,2,ljung_box_statistic,24,35119.079497113664,0.01,True
Austria,arima_p0_d1_q2,0,1,2,ljung_box_pvalue,24,0.0,0.01,True
Austria,arima_p0_d1_q2,0,1,2,ljung_box_statistic,48,66346.89631796573,0.01,True
Austria,arima_p0_d1_q2,0,1,2,ljung_box_pvalue,48,0.0,0.01,True
Austria,arima_p2_d1_q1,2,1,1,residual_acf,1,0.11250490799511668,0.05,True
Austria,arima_p2_d1_q1,2,1,1,residual_acf,2,-0.02396005773118272,0.05,False
Austria,arima_p2_d1_q1,2,1,1,residual_acf,3,-0.1816640525344351,0.05,True
Austria,arima_p2_d1_q1,2,1,1,residual_acf,4,0.07317199786069553,0.05,True
Austria,arima_p2_d1_q1,2,1,1,residual_acf,5,0.03674155515233555,0.05,False
Austria,arima_p2_d1_q1,2,1,1,residual_acf,6,-0.061701034184314246,0.05,True
Austria,arima_p2_d1_q1,2,1,1,residual_acf,7,-0.017450540907027016,0.05,False
Austria,arima_p2_d1_q1,2,1,1,residual_acf,8,0.00898867621216423,0.05,False
Austria,arima_p2_d1_q1,2,1,1,residual_acf,9,-0.0012742030417946318,0.05,False
Austria,arima_p2_d1_q1,2,1,1,residual_acf,10,-0.15611525688494388,0.05,True
Austria,arima_p2_d1_q1,2,1,1,residual_acf,11,0.13868114912807641,0.05,True
Austria,arima_p2_d1_q1,2,1,1,residual_acf,12,0.09065935126508512,0.05,True
Austria,arima_p2_d1_q1,2,1,1,residual_acf,13,0.13253149000261621,0.05,True
Austria,arima_p2_d1_q1,2,1,1,residual_acf,14,-0.16927173996859696,0.05,True
Austria,arima_p2_d1_q1,2,1,1,residual_acf,15,-0.024130300247567436,0.05,False
Austria,arima_p2_d1_q1,2,1,1,residual_acf,16,-0.019330412989383934,0.05,False
Austria,arima_p2_d1_q1,2,1,1,residual_acf,17,-0.05147599081247437,0.05,True
Austria,arima_p2_d1_q1,2,1,1,residual_acf,18,-0.08890463180876447,0.05,True
Austria,arima_p2_d1_q1,2,1,1,residual_acf,19,0.00883941284496068,0.05,False
Austria,arima_p2_d1_q1,2,1,1,residual_acf,20,0.05964869819725575,0.05,True
Austria,arima_p2_d1_q1,2,1,1,residual_acf,21,-0.1788986569895641,0.05,True
Austria,arima_p2_d1_q1,2,1,1,residual_acf,22,-0.03387106174347917,0.05,False
Austria,arima_p2_d1_q1,2,1,1,residual_acf,23,0.09447492300750011,0.05,True
Austria,arima_p2_d1_q1,2,1,1,residual_acf,24,0.7650616262938853,0.05,True
Austria,arima_p2_d1_q1,2,1,1,residual_acf,25,0.09624746714217507,0.05,True
Austria,arima_p2_d1_q1,2,1,1,residual_acf,26,-0.025981454105242018,0.05,False
Austria,arima_p2_d1_q1,2,1,1,residual_acf,27,-0.18229272978577102,0.05,True
Austria,arima_p2_d1_q1,2,1,1,residual_acf,28,0.04442904452278942,0.05,False
Austria,arima_p2_d1_q1,2,1,1,residual_acf,29,-0.008141714255453911,0.05,False
Austria,arima_p2_d1_q1,2,1,1,residual_acf,30,-0.10753738762035983,0.05,True
Austria,arima_p2_d1_q1,2,1,1,residual_acf,31,-0.07161483366596076,0.05,True
