country,model_family,target_date,forecast_origin_local,forecast_origin_utc,information_cutoff_utc,timestamp_utc,interval_end_utc,timestamp_local,local_date,actual_load_mwh,forecast_mwh,bridge_used,source_timestamp_utc,source_kind,is_target_day,evaluated
Germany,Weekly seasonal naive,2025-01-03,2025-01-02T18:00:00+01:00,2025-01-02T17:00:00+00:00,2025-01-02T17:00:00+00:00,2025-01-03 12:00:00+00:00,2025-01-03 13:00:00+00:00,2025-01-03T13:00:00+01:00,2025-01-03,62371.5,52203.75,False,2024-12-27 12:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-03,2025-01-02T18:00:00+01:00,2025-01-02T17:00:00+00:00,2025-01-02T17:00:00+00:00,2025-01-03 13:00:00+00:00,2025-01-03 14:00:00+00:00,2025-01-03T14:00:00+01:00,2025-01-03,62046.75,51427.0,False,2024-12-27 13:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-03,2025-01-02T18:00:00+01:00,2025-01-02T17:00:00+00:00,2025-01-02T17:00:00+00:00,2025-01-03 14:00:00+00:00,2025-01-03 15:00:00+00:00,2025-01-03T15:00:00+01:00,2025-01-03,62152.5,51832.75,False,2024-12-27 14:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-03,2025-01-02T18:00:00+01:00,2025-01-02T17:00:00+00:00,2025-01-02T17:00:00+00:00,2025-01-03 15:00:00+00:00,2025-01-03 16:00:00+00:00,2025-01-03T16:00:00+01:00,2025-01-03,63092.5,53890.5,False,2024-12-27 15:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-03,2025-01-02T18:00:00+01:00,2025-01-02T17:00:00+00:00,2025-01-02T17:00:00+00:00,2025-01-03 16:00:00+00:00,2025-01-03 17:00:00+00:00,2025-01-03T17:00:00+01:00,2025-01-03,65361.75,56436.75,False,2024-12-27 16:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-03,2025-01-02T18:00:00+01:00,2025-01-02T17:00:00+00:00,2025-01-02T17:00:00+00:00,2025-01-03 17:00:00+00:00,2025-01-03 18:00:00+00:00,2025-01-03T18:00:00+01:00,2025-01-03,64411.0,56330.0,False,2024-12-27 17:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-03,2025-01-02T18:00:00+01:00,2025-01-02T17:00:00+00:00,2025-01-02T17:00:00+00:00,2025-01-03 18:00:00+00:00,2025-01-03 19:00:00+00:00,2025-01-03T19:00:00+01:00,2025-01-03,62883.25,54940.25,False,2024-12-27 18:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-03,2025-01-02T18:00:00+01:00,2025-01-02T17:00:00+00:00,2025-01-02T17:00:00+00:00,2025-01-03 19:00:00+00:00,2025-01-03 20:00:00+00:00,2025-01-03T20:00:00+01:00,2025-01-03,60086.0,51964.0,False,2024-12-27 19:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-03,2025-01-02T18:00:00+01:00,2025-01-02T17:00:00+00:00,2025-01-02T17:00:00+00:00,2025-01-03 20:00:00+00:00,2025-01-03 21:00:00+00:00,2025-01-03T21:00:00+01:00,2025-01-03,58168.5,49344.75,False,2024-12-27 20:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-03,2025-01-02T18:00:00+01:00,2025-01-02T17:00:00+00:00,2025-01-02T17:00:00+00:00,2025-01-03 21:00:00+00:00,2025-01-03 22:00:00+00:00,2025-01-03T22:00:00+01:00,2025-01-03,55472.25,47861.75,False,2024-12-27 21:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-03,2025-01-02T18:00:00+01:00,2025-01-02T17:00:00+00:00,2025-01-02T17:00:00+00:00,2025-01-03 22:00:00+00:00,2025-01-03 23:00:00+00:00,2025-01-03T23:00:00+01:00,2025-01-03,52747.75,45287.75,False,2024-12-27 22:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-04,2025-01-03T18:00:00+01:00,2025-01-03T17:00:00+00:00,2025-01-03T17:00:00+00:00,2025-01-03 17:00:00+00:00,2025-01-03 18:00:00+00:00,2025-01-03T18:00:00+01:00,2025-01-03,64411.0,56330.0,True,2024-12-27 17:00:00+00:00,observed,False,False
Germany,Weekly seasonal naive,2025-01-04,2025-01-03T18:00:00+01:00,2025-01-03T17:00:00+00:00,2025-01-03T17:00:00+00:00,2025-01-03 18:00:00+00:00,2025-01-03 19:00:00+00:00,2025-01-03T19:00:00+01:00,2025-01-03,62883.25,54940.25,True,2024-12-27 18:00:00+00:00,observed,False,False
Germany,Weekly seasonal naive,2025-01-04,2025-01-03T18:00:00+01:00,2025-01-03T17:00:00+00:00,2025-01-03T17:00:00+00:00,2025-01-03 19:00:00+00:00,2025-01-03 20:00:00+00:00,2025-01-03T20:00:00+01:00,2025-01-03,60086.0,51964.0,True,2024-12-27 19:00:00+00:00,observed,False,False
Germany,Weekly seasonal naive,2025-01-04,2025-01-03T18:00:00+01:00,2025-01-03T17:00:00+00:00,2025-01-03T17:00:00+00:00,2025-01-03 20:00:00+00:00,2025-01-03 21:00:00+00:00,2025-01-03T21:00:00+01:00,2025-01-03,58168.5,49344.75,True,2024-12-27 20:00:00+00:00,observed,False,False
Germany,Weekly seasonal naive,2025-01-04,2025-01-03T18:00:00+01:00,2025-01-03T17:00:00+00:00,2025-01-03T17:00:00+00:00,2025-01-03 21:00:00+00:00,2025-01-03 22:00:00+00:00,2025-01-03T22:00:00+01:00,2025-01-03,55472.25,47861.75,True,2024-12-27 21:00:00+00:00,observed,False,False
Germany,Weekly seasonal naive,2025-01-04,2025-01-03T18:00:00+01:00,2025-01-03T17:00:00+00:00,2025-01-03T17:00:00+00:00,2025-01-03 22:00:00+00:00,2025-01-03 23:00:00+00:00,2025-01-03T23:00:00+01:00,2025-01-03,52747.75,45287.75,True,2024-12-27 22:00:00+00:00,observed,False,False
Germany,Weekly seasonal naive,2025-01-04,2025-01-03T18:00:00+01:00,2025-01-03T17:00:00+00:00,2025-01-03T17:00:00+00:00,2025-01-03 23:00:00+00:00,2025-01-04 00:00:00+00:00,2025-01-04T00:00:00+01:00,2025-01-04,50248.0,42924.75,False,2024-12-27 23:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-04,2025-01-03T18:00:00+01:00,2025-01-03T17:00:00+00:00,2025-01-03T17:00:00+00:00,2025-01-04 00:00:00+00:00,2025-01-04 01:00:00+00:00,2025-01-04T01:00:00+01:00,2025-01-04,48370.5,41263.25,False,2024-12-28 00:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-04,2025-01-03T18:00:00+01:00,2025-01-03T17:00:00+00:00,2025-01-03T17:00:00+00:00,2025-01-04 01:00:00+00:00,2025-01-04 02:00:00+00:00,2025-01-04T02:00:00+01:00,2025-01-04,46208.5,40628.75,False,2024-12-28 01:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-04,2025-01-03T18:00:00+01:00,2025-01-03T17:00:00+00:00,2025-01-03T17:00:00+00:00,2025-01-04 02:00:00+00:00,2025-01-04 03:00:00+00:00,2025-01-04T03:00:00+01:00,2025-01-04,45090.0,40236.5,False,2024-12-28 02:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-04,2025-01-03T18:00:00+01:00,2025-01-03T17:00:00+00:00,2025-01-03T17:00:00+00:00,2025-01-04 03:00:00+00:00,2025-01-04 04:00:00+00:00,2025-01-04T04:00:00+01:00,2025-01-04,44312.25,40756.75,False,2024-12-28 03:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-04,2025-01-03T18:00:00+01:00,2025-01-03T17:00:00+00:00,2025-01-03T17:00:00+00:00,2025-01-04 04:00:00+00:00,2025-01-04 05:00:00+00:00,2025-01-04T05:00:00+01:00,2025-01-04,44038.25,40788.75,False,2024-12-28 04:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-04,2025-01-03T18:00:00+01:00,2025-01-03T17:00:00+00:00,2025-01-03T17:00:00+00:00,2025-01-04 05:00:00+00:00,2025-01-04 06:00:00+00:00,2025-01-04T06:00:00+01:00,2025-01-04,45084.75,41833.5,False,2024-12-28 05:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-04,2025-01-03T18:00:00+01:00,2025-01-03T17:00:00+00:00,2025-01-03T17:00:00+00:00,2025-01-04 06:00:00+00:00,2025-01-04 07:00:00+00:00,2025-01-04T07:00:00+01:00,2025-01-04,47136.25,44037.75,False,2024-12-28 06:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-04,2025-01-03T18:00:00+01:00,2025-01-03T17:00:00+00:00,2025-01-03T17:00:00+00:00,2025-01-04 07:00:00+00:00,2025-01-04 08:00:00+00:00,2025-01-04T08:00:00+01:00,2025-01-04,50505.75,47002.75,False,2024-12-28 07:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-04,2025-01-03T18:00:00+01:00,2025-01-03T17:00:00+00:00,2025-01-03T17:00:00+00:00,2025-01-04 08:00:00+00:00,2025-01-04 09:00:00+00:00,2025-01-04T09:00:00+01:00,2025-01-04,53599.0,49584.25,False,2024-12-28 08:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-04,2025-01-03T18:00:00+01:00,2025-01-03T17:00:00+00:00,2025-01-03T17:00:00+00:00,2025-01-04 09:00:00+00:00,2025-01-04 10:00:00+00:00,2025-01-04T10:00:00+01:00,2025-01-04,55556.0,51340.0,False,2024-12-28 09:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-04,2025-01-03T18:00:00+01:00,2025-01-03T17:00:00+00:00,2025-01-03T17:00:00+00:00,2025-01-04 10:00:00+00:00,2025-01-04 11:00:00+00:00,2025-01-04T11:00:00+01:00,2025-01-04,57750.25,52861.5,False,2024-12-28 10:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-04,2025-01-03T18:00:00+01:00,2025-01-03T17:00:00+00:00,2025-01-03T17:00:00+00:00,2025-01-04 11:00:00+00:00,2025-01-04 12:00:00+00:00,2025-01-04T12:00:00+01:00,2025-01-04,58111.25,52835.75,False,2024-12-28 11:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-04,2025-01-03T18:00:00+01:00,2025-01-03T17:00:00+00:00,2025-01-03T17:00:00+00:00,2025-01-04 12:00:00+00:00,2025-01-04 13:00:00+00:00,2025-01-04T13:00:00+01:00,2025-01-04,57128.0,51301.0,False,2024-12-28 12:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-04,2025-01-03T18:00:00+01:00,2025-01-03T17:00:00+00:00,2025-01-03T17:00:00+00:00,2025-01-04 13:00:00+00:00,2025-01-04 14:00:00+00:00,2025-01-04T14:00:00+01:00,2025-01-04,56241.0,50191.25,False,2024-12-28 13:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-04,2025-01-03T18:00:00+01:00,2025-01-03T17:00:00+00:00,2025-01-03T17:00:00+00:00,2025-01-04 14:00:00+00:00,2025-01-04 15:00:00+00:00,2025-01-04T15:00:00+01:00,2025-01-04,56503.75,50826.75,False,2024-12-28 14:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-04,2025-01-03T18:00:00+01:00,2025-01-03T17:00:00+00:00,2025-01-03T17:00:00+00:00,2025-01-04 15:00:00+00:00,2025-01-04 16:00:00+00:00,2025-01-04T16:00:00+01:00,2025-01-04,58277.25,52913.25,False,2024-12-28 15:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-04,2025-01-03T18:00:00+01:00,2025-01-03T17:00:00+00:00,2025-01-03T17:00:00+00:00,2025-01-04 16:00:00+00:00,2025-01-04 17:00:00+00:00,2025-01-04T17:00:00+01:00,2025-01-04,60529.5,55232.25,False,2024-12-28 16:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-04,2025-01-03T18:00:00+01:00,2025-01-03T17:00:00+00:00,2025-01-03T17:00:00+00:00,2025-01-04 17:00:00+00:00,2025-01-04 18:00:00+00:00,2025-01-04T18:00:00+01:00,2025-01-04,60559.75,55398.75,False,2024-12-28 17:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-04,2025-01-03T18:00:00+01:00,2025-01-03T17:00:00+00:00,2025-01-03T17:00:00+00:00,2025-01-04 18:00:00+00:00,2025-01-04 19:00:00+00:00,2025-01-04T19:00:00+01:00,2025-01-04,58881.0,53898.75,False,2024-12-28 18:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-04,2025-01-03T18:00:00+01:00,2025-01-03T17:00:00+00:00,2025-01-03T17:00:00+00:00,2025-01-04 19:00:00+00:00,2025-01-04 20:00:00+00:00,2025-01-04T20:00:00+01:00,2025-01-04,55581.0,51364.25,False,2024-12-28 19:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-04,2025-01-03T18:00:00+01:00,2025-01-03T17:00:00+00:00,2025-01-03T17:00:00+00:00,2025-01-04 20:00:00+00:00,2025-01-04 21:00:00+00:00,2025-01-04T21:00:00+01:00,2025-01-04,53295.5,49310.25,False,2024-12-28 20:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-04,2025-01-03T18:00:00+01:00,2025-01-03T17:00:00+00:00,2025-01-03T17:00:00+00:00,2025-01-04 21:00:00+00:00,2025-01-04 22:00:00+00:00,2025-01-04T22:00:00+01:00,2025-01-04,52316.5,48109.0,False,2024-12-28 21:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-04,2025-01-03T18:00:00+01:00,2025-01-03T17:00:00+00:00,2025-01-03T17:00:00+00:00,2025-01-04 22:00:00+00:00,2025-01-04 23:00:00+00:00,2025-01-04T23:00:00+01:00,2025-01-04,49240.5,46020.0,False,2024-12-28 22:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-05,2025-01-04T18:00:00+01:00,2025-01-04T17:00:00+00:00,2025-01-04T17:00:00+00:00,2025-01-04 17:00:00+00:00,2025-01-04 18:00:00+00:00,2025-01-04T18:00:00+01:00,2025-01-04,60559.75,55398.75,True,2024-12-28 17:00:00+00:00,observed,False,False
Germany,Weekly seasonal naive,2025-01-05,2025-01-04T18:00:00+01:00,2025-01-04T17:00:00+00:00,2025-01-04T17:00:00+00:00,2025-01-04 18:00:00+00:00,2025-01-04 19:00:00+00:00,2025-01-04T19:00:00+01:00,2025-01-04,58881.0,53898.75,True,2024-12-28 18:00:00+00:00,observed,False,False
Germany,Weekly seasonal naive,2025-01-05,2025-01-04T18:00:00+01:00,2025-01-04T17:00:00+00:00,2025-01-04T17:00:00+00:00,2025-01-04 19:00:00+00:00,2025-01-04 20:00:00+00:00,2025-01-04T20:00:00+01:00,2025-01-04,55581.0,51364.25,True,2024-12-28 19:00:00+00:00,observed,False,False
Germany,Weekly seasonal naive,2025-01-05,2025-01-04T18:00:00+01:00,2025-01-04T17:00:00+00:00,2025-01-04T17:00:00+00:00,2025-01-04 20:00:00+00:00,2025-01-04 21:00:00+00:00,2025-01-04T21:00:00+01:00,2025-01-04,53295.5,49310.25,True,2024-12-28 20:00:00+00:00,observed,False,False
Germany,Weekly seasonal naive,2025-01-05,2025-01-04T18:00:00+01:00,2025-01-04T17:00:00+00:00,2025-01-04T17:00:00+00:00,2025-01-04 21:00:00+00:00,2025-01-04 22:00:00+00:00,2025-01-04T22:00:00+01:00,2025-01-04,52316.5,48109.0,True,2024-12-28 21:00:00+00:00,observed,False,False
Germany,Weekly seasonal naive,2025-01-05,2025-01-04T18:00:00+01:00,2025-01-04T17:00:00+00:00,2025-01-04T17:00:00+00:00,2025-01-04 22:00:00+00:00,2025-01-04 23:00:00+00:00,2025-01-04T23:00:00+01:00,2025-01-04,49240.5,46020.0,True,2024-12-28 22:00:00+00:00,observed,False,False
Germany,Weekly seasonal naive,2025-01-05,2025-01-04T18:00:00+01:00,2025-01-04T17:00:00+00:00,2025-01-04T17:00:00+00:00,2025-01-04 23:00:00+00:00,2025-01-05 00:00:00+00:00,2025-01-05T00:00:00+01:00,2025-01-05,46651.5,43202.75,False,2024-12-28 23:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-05,2025-01-04T18:00:00+01:00,2025-01-04T17:00:00+00:00,2025-01-04T17:00:00+00:00,2025-01-05 00:00:00+00:00,2025-01-05 01:00:00+00:00,2025-01-05T01:00:00+01:00,2025-01-05,43846.5,41772.75,False,2024-12-29 00:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-05,2025-01-04T18:00:00+01:00,2025-01-04T17:00:00+00:00,2025-01-04T17:00:00+00:00,2025-01-05 01:00:00+00:00,2025-01-05 02:00:00+00:00,2025-01-05T02:00:00+01:00,2025-01-05,42538.5,40905.25,False,2024-12-29 01:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-05,2025-01-04T18:00:00+01:00,2025-01-04T17:00:00+00:00,2025-01-04T17:00:00+00:00,2025-01-05 02:00:00+00:00,2025-01-05 03:00:00+00:00,2025-01-05T03:00:00+01:00,2025-01-05,41941.75,40591.25,False,2024-12-29 02:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-05,2025-01-04T18:00:00+01:00,2025-01-04T17:00:00+00:00,2025-01-04T17:00:00+00:00,2025-01-05 03:00:00+00:00,2025-01-05 04:00:00+00:00,2025-01-05T04:00:00+01:00,2025-01-05,41672.75,40920.5,False,2024-12-29 03:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-05,2025-01-04T18:00:00+01:00,2025-01-04T17:00:00+00:00,2025-01-04T17:00:00+00:00,2025-01-05 04:00:00+00:00,2025-01-05 05:00:00+00:00,2025-01-05T05:00:00+01:00,2025-01-05,42087.75,41371.0,False,2024-12-29 04:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-05,2025-01-04T18:00:00+01:00,2025-01-04T17:00:00+00:00,2025-01-04T17:00:00+00:00,2025-01-05 05:00:00+00:00,2025-01-05 06:00:00+00:00,2025-01-05T06:00:00+01:00,2025-01-05,43356.0,41467.0,False,2024-12-29 05:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-05,2025-01-04T18:00:00+01:00,2025-01-04T17:00:00+00:00,2025-01-04T17:00:00+00:00,2025-01-05 06:00:00+00:00,2025-01-05 07:00:00+00:00,2025-01-05T07:00:00+01:00,2025-01-05,44689.0,43039.0,False,2024-12-29 06:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-05,2025-01-04T18:00:00+01:00,2025-01-04T17:00:00+00:00,2025-01-04T17:00:00+00:00,2025-01-05 07:00:00+00:00,2025-01-05 08:00:00+00:00,2025-01-05T08:00:00+01:00,2025-01-05,47732.0,45934.25,False,2024-12-29 07:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-05,2025-01-04T18:00:00+01:00,2025-01-04T17:00:00+00:00,2025-01-04T17:00:00+00:00,2025-01-05 08:00:00+00:00,2025-01-05 09:00:00+00:00,2025-01-05T09:00:00+01:00,2025-01-05,51815.25,49120.5,False,2024-12-29 08:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-05,2025-01-04T18:00:00+01:00,2025-01-04T17:00:00+00:00,2025-01-04T17:00:00+00:00,2025-01-05 09:00:00+00:00,2025-01-05 10:00:00+00:00,2025-01-05T10:00:00+01:00,2025-01-05,54401.5,52088.25,False,2024-12-29 09:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-05,2025-01-04T18:00:00+01:00,2025-01-04T17:00:00+00:00,2025-01-04T17:00:00+00:00,2025-01-05 10:00:00+00:00,2025-01-05 11:00:00+00:00,2025-01-05T11:00:00+01:00,2025-01-05,57258.0,54617.5,False,2024-12-29 10:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-05,2025-01-04T18:00:00+01:00,2025-01-04T17:00:00+00:00,2025-01-04T17:00:00+00:00,2025-01-05 11:00:00+00:00,2025-01-05 12:00:00+00:00,2025-01-05T12:00:00+01:00,2025-01-05,57775.25,54558.75,False,2024-12-29 11:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-05,2025-01-04T18:00:00+01:00,2025-01-04T17:00:00+00:00,2025-01-04T17:00:00+00:00,2025-01-05 12:00:00+00:00,2025-01-05 13:00:00+00:00,2025-01-05T13:00:00+01:00,2025-01-05,56015.25,53667.0,False,2024-12-29 12:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-05,2025-01-04T18:00:00+01:00,2025-01-04T17:00:00+00:00,2025-01-04T17:00:00+00:00,2025-01-05 13:00:00+00:00,2025-01-05 14:00:00+00:00,2025-01-05T14:00:00+01:00,2025-01-05,55069.0,52674.5,False,2024-12-29 13:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-05,2025-01-04T18:00:00+01:00,2025-01-04T17:00:00+00:00,2025-01-04T17:00:00+00:00,2025-01-05 14:00:00+00:00,2025-01-05 15:00:00+00:00,2025-01-05T15:00:00+01:00,2025-01-05,55471.5,52939.75,False,2024-12-29 14:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-05,2025-01-04T18:00:00+01:00,2025-01-04T17:00:00+00:00,2025-01-04T17:00:00+00:00,2025-01-05 15:00:00+00:00,2025-01-05 16:00:00+00:00,2025-01-05T16:00:00+01:00,2025-01-05,57814.75,54787.75,False,2024-12-29 15:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-05,2025-01-04T18:00:00+01:00,2025-01-04T17:00:00+00:00,2025-01-04T17:00:00+00:00,2025-01-05 16:00:00+00:00,2025-01-05 17:00:00+00:00,2025-01-05T17:00:00+01:00,2025-01-05,59952.75,56774.0,False,2024-12-29 16:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-05,2025-01-04T18:00:00+01:00,2025-01-04T17:00:00+00:00,2025-01-04T17:00:00+00:00,2025-01-05 17:00:00+00:00,2025-01-05 18:00:00+00:00,2025-01-05T18:00:00+01:00,2025-01-05,60078.25,57104.25,False,2024-12-29 17:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-05,2025-01-04T18:00:00+01:00,2025-01-04T17:00:00+00:00,2025-01-04T17:00:00+00:00,2025-01-05 18:00:00+00:00,2025-01-05 19:00:00+00:00,2025-01-05T19:00:00+01:00,2025-01-05,58185.5,56079.75,False,2024-12-29 18:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-05,2025-01-04T18:00:00+01:00,2025-01-04T17:00:00+00:00,2025-01-04T17:00:00+00:00,2025-01-05 19:00:00+00:00,2025-01-05 20:00:00+00:00,2025-01-05T20:00:00+01:00,2025-01-05,55508.0,53780.5,False,2024-12-29 19:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-05,2025-01-04T18:00:00+01:00,2025-01-04T17:00:00+00:00,2025-01-04T17:00:00+00:00,2025-01-05 20:00:00+00:00,2025-01-05 21:00:00+00:00,2025-01-05T21:00:00+01:00,2025-01-05,52916.25,52414.5,False,2024-12-29 20:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-05,2025-01-04T18:00:00+01:00,2025-01-04T17:00:00+00:00,2025-01-04T17:00:00+00:00,2025-01-05 21:00:00+00:00,2025-01-05 22:00:00+00:00,2025-01-05T22:00:00+01:00,2025-01-05,50716.75,51014.75,False,2024-12-29 21:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-05,2025-01-04T18:00:00+01:00,2025-01-04T17:00:00+00:00,2025-01-04T17:00:00+00:00,2025-01-05 22:00:00+00:00,2025-01-05 23:00:00+00:00,2025-01-05T23:00:00+01:00,2025-01-05,48078.0,48336.5,False,2024-12-29 22:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-06,2025-01-05T18:00:00+01:00,2025-01-05T17:00:00+00:00,2025-01-05T17:00:00+00:00,2025-01-05 17:00:00+00:00,2025-01-05 18:00:00+00:00,2025-01-05T18:00:00+01:00,2025-01-05,60078.25,57104.25,True,2024-12-29 17:00:00+00:00,observed,False,False
Germany,Weekly seasonal naive,2025-01-06,2025-01-05T18:00:00+01:00,2025-01-05T17:00:00+00:00,2025-01-05T17:00:00+00:00,2025-01-05 18:00:00+00:00,2025-01-05 19:00:00+00:00,2025-01-05T19:00:00+01:00,2025-01-05,58185.5,56079.75,True,2024-12-29 18:00:00+00:00,observed,False,False
Germany,Weekly seasonal naive,2025-01-06,2025-01-05T18:00:00+01:00,2025-01-05T17:00:00+00:00,2025-01-05T17:00:00+00:00,2025-01-05 19:00:00+00:00,2025-01-05 20:00:00+00:00,2025-01-05T20:00:00+01:00,2025-01-05,55508.0,53780.5,True,2024-12-29 19:00:00+00:00,observed,False,False
Germany,Weekly seasonal naive,2025-01-06,2025-01-05T18:00:00+01:00,2025-01-05T17:00:00+00:00,2025-01-05T17:00:00+00:00,2025-01-05 20:00:00+00:00,2025-01-05 21:00:00+00:00,2025-01-05T21:00:00+01:00,2025-01-05,52916.25,52414.5,True,2024-12-29 20:00:00+00:00,observed,False,False
Germany,Weekly seasonal naive,2025-01-06,2025-01-05T18:00:00+01:00,2025-01-05T17:00:00+00:00,2025-01-05T17:00:00+00:00,2025-01-05 21:00:00+00:00,2025-01-05 22:00:00+00:00,2025-01-05T22:00:00+01:00,2025-01-05,50716.75,51014.75,True,2024-12-29 21:00:00+00:00,observed,False,False
Germany,Weekly seasonal naive,2025-01-06,2025-01-05T18:00:00+01:00,2025-01-05T17:00:00+00:00,2025-01-05T17:00:00+00:00,2025-01-05 22:00:00+00:00,2025-01-05 23:00:00+00:00,2025-01-05T23:00:00+01:00,2025-01-05,48078.0,48336.5,True,2024-12-29 22:00:00+00:00,observed,False,False
Germany,Weekly seasonal naive,2025-01-06,2025-01-05T18:00:00+01:00,2025-01-05T17:00:00+00:00,2025-01-05T17:00:00+00:00,2025-01-05 23:00:00+00:00,2025-01-06 00:00:00+00:00,2025-01-06T00:00:00+01:00,2025-01-06,45746.25,44796.5,False,2024-12-29 23:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-06,2025-01-05T18:00:00+01:00,2025-01-05T17:00:00+00:00,2025-01-05T17:00:00+00:00,2025-01-06 00:00:00+00:00,2025-01-06 01:00:00+00:00,2025-01-06T01:00:00+01:00,2025-01-06,43953.75,44067.75,False,2024-12-30 00:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-06,2025-01-05T18:00:00+01:00,2025-01-05T17:00:00+00:00,2025-01-05T17:00:00+00:00,2025-01-06 01:00:00+00:00,2025-01-06 02:00:00+00:00,2025-01-06T02:00:00+01:00,2025-01-06,42914.75,43469.25,False,2024-12-30 01:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-06,2025-01-05T18:00:00+01:00,2025-01-05T17:00:00+00:00,2025-01-05T17:00:00+00:00,2025-01-06 02:00:00+00:00,2025-01-06 03:00:00+00:00,2025-01-06T03:00:00+01:00,2025-01-06,43933.5,43041.0,False,2024-12-30 02:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-06,2025-01-05T18:00:00+01:00,2025-01-05T17:00:00+00:00,2025-01-05T17:00:00+00:00,2025-01-06 03:00:00+00:00,2025-01-06 04:00:00+00:00,2025-01-06T04:00:00+01:00,2025-01-06,44925.0,43767.75,False,2024-12-30 03:00:00+00:00,observed,True,True
Germany,Weekly seasonal naive,2025-01-06,2025-01-05T18:00:00+01:00,2025-01-05T17:00:00+00:00,2025-01-05T17:00:00+00:00,2025-01-06 04:00:00+00:00,2025-01-06 05:00:00+00:00,2025-01-06T05:00:00+01:00,2025-01-06,47876.25,45797.0,False,2024-12-30 04:00:00+00:00,observed,True,True
